Unnamed: 0,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,International Reputation,Weak Foot,Skill Moves,Work Rate,Real Face,Position,Release Clause,Wage_ok
8096,Y. Boli,30,Ivory Coast,67,67,Colorado Rapids,€725K,€3K,1.0,3.0,3.0,Medium/ Low,No,LS,€1.1M,1
8097,Borja Viguera,31,Spain,67,67,CD Numancia,€675K,€4K,1.0,3.0,3.0,Medium/ Medium,No,ST,€1.1M,1
8098,A. Masika,25,Kenya,67,68,Beijing Renhe FC,€900K,€5K,1.0,3.0,3.0,Medium/ Low,No,LM,€2M,1
8099,S. Kroon,25,Sweden,67,70,Östersunds FK,€950K,€2K,1.0,3.0,3.0,Medium/ Low,No,RM,€1.3M,1
8100,A. Al Hafith,25,Saudi Arabia,67,72,Al Hilal,€850K,€11K,1.0,3.0,2.0,Medium/ High,No,CB,€1.5M,1
8101,J. Gradit,25,France,67,70,Stade Malherbe Caen,€800K,€7K,1.0,3.0,2.0,Medium/ High,No,RB,€1.7M,1
8102,L. Boeder,21,Germany,67,74,SC Paderborn 07,€900K,€3K,1.0,3.0,2.0,Low/ Medium,No,RB,€1.6M,1
8104,A. Robic,32,France,67,67,AS Nancy Lorraine,€600K,€3K,1.0,3.0,3.0,High/ Medium,No,RM,€1.1M,1
8105,E. Nazaryna,20,Ukraine,67,76,Royal Antwerp FC,€1.2M,€3K,1.0,3.0,3.0,Medium/ Medium,No,CM,€2M,1
8106,J. Cascante,24,Costa Rica,67,72,Portland Timbers,€875K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LCB,€1.4M,1
8107,A. Ibrahim,27,Norway,67,68,Vålerenga Fotball,€850K,€2K,1.0,3.0,3.0,High/ High,No,CM,€1.1M,1
8108,F. Ulvestad,26,Norway,67,70,Djurgårdens IF,€925K,€3K,1.0,3.0,3.0,Medium/ Medium,Yes,CM,€1.2M,1
8109,C. Çavlan,26,Netherlands,67,69,FC Emmen,€750K,€3K,1.0,4.0,3.0,High/ Medium,No,LM,€1.1M,1
8110,F. Ben Youssef,27,Tunisia,67,67,Ettifaq FC,€825K,€11K,1.0,3.0,3.0,High/ Low,No,LM,€1.4M,1
8111,M. Pučko,24,Slovenia,67,71,Korona Kielce,€1M,€2K,1.0,4.0,3.0,Medium/ Low,No,RM,€1.4M,1
8112,C. Gönen,30,Turkey,67,67,Málaga CF,€500K,€3K,1.0,1.0,1.0,Medium/ Medium,No,GK,€800K,1
8113,S. Moore,28,England,67,67,Sheffield United,€525K,€4K,1.0,3.0,1.0,Medium/ Medium,No,GK,€998K,1
8114,L. Taylor,28,Montserrat,67,67,Charlton Athletic,€800K,€5K,1.0,3.0,3.0,High/ Medium,No,RS,€1.4M,1
8115,M. de Leeuw,31,Netherlands,67,67,Chicago Fire,€675K,€3K,1.0,3.0,3.0,Medium/ High,Yes,CAM,€979K,1
8116,A. Ngamukol,30,DR Congo,67,67,Stade de Reims,€725K,€7K,1.0,4.0,3.0,High/ Medium,No,ST,€1.5M,1
8117,F. Brandán,28,Argentina,67,67,San Martín de San Juan,€775K,€6K,1.0,3.0,3.0,Medium/ Low,No,LM,€1.1M,1
8118,Zubiaurre,21,Spain,67,75,Real Sociedad,€850K,€4K,1.0,3.0,1.0,Medium/ Medium,No,GK,€2M,1
8119,S. Quinn,32,Republic of Ireland,67,67,Burton Albion,€575K,€4K,1.0,2.0,3.0,Medium/ High,Yes,CDM,€1M,1
8120,S. Bertram,27,Germany,67,67,FC Erzgebirge Aue,€825K,€3K,1.0,4.0,3.0,Medium/ Medium,No,RS,€1.3M,1
8121,Z. Korcsmár,29,Hungary,67,67,FC Midtjylland,€600K,€7K,1.0,3.0,2.0,Medium/ High,No,CB,€780K,1
8122,Camacho,37,Spain,67,67,SD Huesca,€260K,€6K,1.0,2.0,3.0,Medium/ Medium,No,CAM,€572K,1
8123,D. Sorgić,28,Serbia,67,67,FC Thun,€800K,€6K,1.0,3.0,2.0,Medium/ Medium,No,ST,€1.2M,1
8124,P. Mortensen,28,Denmark,67,67,Sarpsborg 08 FF,€800K,€2K,1.0,3.0,2.0,Medium/ Low,No,LS,€1M,1
8125,Tekio,27,Spain,67,67,Elche CF,€625K,€3K,1.0,3.0,2.0,Medium/ Medium,No,RB,€969K,1
8127,M. Bíttolo,28,Argentina,67,67,Newell's Old Boys,€600K,€6K,1.0,2.0,2.0,Medium/ Medium,No,LB,€900K,1
8128,B. Djiby Fall,33,Senegal,67,67,Hobro IK,€475K,€4K,1.0,3.0,3.0,Medium/ Low,No,ST,€594K,1
8129,D. Cardoso,29,South Africa,67,67,Kaizer Chiefs,€600K,€1K,1.0,3.0,2.0,Medium/ High,No,LCB,€1.3M,1
8130,J. Demetriou,30,Cyprus,67,67,Southend United,€550K,€4K,1.0,3.0,2.0,High/ Medium,No,RB,€963K,1
8131,Ilhamjan Iminjan,32,China PR,67,67,Guizhou Hengfeng FC,€600K,€5K,1.0,3.0,3.0,High/ High,No,RM,€1.3M,1
8132,M. Ritzmaier,25,Austria,67,70,Wolfsberger AC,€950K,€5K,1.0,3.0,3.0,Medium/ Medium,No,LCM,€1.4M,1
8133,C. Dell'Orco,24,Italy,67,73,Sassuolo,€875K,€12K,1.0,3.0,2.0,High/ Medium,No,LB,€1.7M,1
8134,H. Shala,26,Norway,67,70,IK Start,€950K,€2K,1.0,3.0,3.0,High/ Medium,No,RW,€1.3M,1
8136,S. Molina,26,Italy,67,68,Crotone,€900K,€2K,1.0,3.0,3.0,High/ Medium,No,RM,€1.5M,1
8137,J. Ángulo,22,Colombia,67,77,Deportivo Cali,€1.1M,€1K,1.0,3.0,3.0,Low/ Medium,No,LB,€1.7M,1
8138,F. Guichón,27,Uruguay,67,67,Independiente Santa Fe,€800K,€2K,1.0,3.0,3.0,Medium/ Medium,No,LM,€1.1M,1
8140,R. Noya,28,Argentina,67,67,Tiburones Rojos de Veracruz,€625K,€3K,1.0,3.0,2.0,Low/ Medium,No,RCB,€1M,1
8142,Paik Seung Ho,21,Korea Republic,67,77,Girona FC,€1.2M,€7K,1.0,5.0,3.0,Medium/ Medium,No,CM,€2.8M,1
8143,L. Wolsztyński,23,Poland,67,73,Górnik Zabrze,€1.1M,€2K,1.0,4.0,3.0,Medium/ Medium,No,RS,€1.6M,1
8144,P. Göbel,24,Germany,67,69,FC Würzburger Kickers,€950K,€3K,1.0,3.0,3.0,Medium/ Medium,No,RB,€1.4M,1
8145,A. Gouiri,18,France,67,86,Olympique Lyonnais,€1.6M,€10K,1.0,3.0,3.0,High/ Medium,No,ST,€4M,1
8146,S. Bruzzese,29,Belgium,67,68,KV Kortrijk,€600K,€4K,1.0,4.0,1.0,Medium/ Medium,No,GK,€945K,1
8147,M. Njie,22,Norway,67,75,Stabæk Fotball,€1.1M,€2K,1.0,3.0,4.0,High/ Medium,No,LM,€1.6M,1
8149,P. Klewin,24,Germany,67,73,DSC Arminia Bielefeld,€750K,€3K,1.0,2.0,1.0,Medium/ Medium,No,GK,€1.4M,1
8152,S. Jovanović,26,Serbia,67,68,Córdoba CF,€900K,€4K,1.0,5.0,3.0,Medium/ Medium,No,ST,€1.5M,1
8153,N. Schouterden,29,Belgium,67,67,KAS Eupen,€750K,€5K,1.0,3.0,3.0,Medium/ Medium,No,LM,€1.1M,1
8154,S. Wannenwetsch,26,Germany,67,69,FC Hansa Rostock,€775K,€2K,1.0,3.0,2.0,Medium/ High,No,RB,€1.2M,1
8155,R. Oxford,19,England,67,80,West Ham United,€1.3M,€9K,1.0,3.0,2.0,Medium/ Medium,Yes,CB,€3.2M,1
8156,R. Gelmi,23,Switzerland,67,77,FC Thun,€1.1M,€4K,1.0,3.0,2.0,High/ Medium,No,RCB,€1.8M,1
8158,C. Schorch,29,Germany,67,67,KFC Uerdingen 05,€600K,€3K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€870K,1
8159,F. Migliore,30,Italy,67,67,US Cremonese,€550K,€2K,1.0,2.0,3.0,High/ Medium,No,LB,€880K,1
8160,M. Gilks,36,Scotland,67,67,Scunthorpe United,€100K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€175K,1
8161,Renan Tojeiras,34,Brazil,67,67,Sport Club do Recife,€230K,€5K,1.0,2.0,2.0,High/ High,No,CDM,€437K,1
8162,G. Miura,23,Japan,67,76,Gamba Osaka,€1M,€4K,1.0,3.0,2.0,Medium/ Medium,Yes,RCB,€1.5M,1
8163,Juande,31,Spain,67,67,Perth Glory,€525K,€2K,1.0,3.0,2.0,Medium/ Medium,No,RDM,€656K,1
8164,H. Rojas,30,Colombia,67,67,Millonarios FC,€700K,€2K,1.0,3.0,3.0,High/ Medium,No,CM,€980K,1
8165,Nuno Cedrim,26,Brazil,67,67,Vitória,€825K,€5K,1.0,4.0,3.0,Medium/ Medium,No,CAM,€1.6M,1
8166,F. Orlando,21,Italy,67,79,US Salernitana 1919,€1.4M,€2K,1.0,3.0,3.0,High/ Medium,No,RW,€2.5M,1
8167,I. Henderson,33,England,67,67,Rochdale,€475K,€3K,1.0,3.0,3.0,High/ Medium,No,LCM,€831K,1
8168,L. Bostyn,24,Belgium,67,71,SV Zulte-Waregem,€700K,€3K,1.0,3.0,1.0,Medium/ Medium,No,GK,€1.1M,1
8169,L. Abergel,25,France,67,71,AS Nancy Lorraine,€825K,€3K,1.0,3.0,2.0,Medium/ High,No,RB,€1.5M,1
8170,A. Zapata,23,Colombia,67,74,Envigado FC,€1.1M,€1K,1.0,3.0,3.0,Medium/ Low,No,RW,€1.7M,1
8171,M. Smith,26,England,67,68,Rotherham United,€900K,€12K,1.0,3.0,2.0,High/ Medium,No,ST,€1.7M,1
8172,N. Zimling,33,Denmark,67,67,SønderjyskE,€450K,€5K,1.0,3.0,3.0,Low/ Medium,No,LCM,€563K,1
8173,J. Bager,21,Denmark,67,74,Randers FC,€925K,€3K,1.0,3.0,2.0,Medium/ High,No,RCB,€1.3M,1
8174,G. Masouras,21,Greece,67,74,Olympiacos CFP,€900K,€1K,1.0,2.0,2.0,High/ High,No,RB,€2.2M,1
8175,G. Bourillon,34,France,67,67,La Berrichonne de Châteauroux,€230K,€2K,1.0,4.0,2.0,Low/ Medium,No,CB,€403K,1
8176,A. D'Alberto,23,Belgium,67,72,Moreirense FC,€850K,€2K,1.0,2.0,2.0,Medium/ Medium,No,RB,€1.8M,1
8177,Lee Seok Hyun,28,Korea Republic,67,67,Pohang Steelers,€750K,€3K,1.0,4.0,3.0,High/ Low,No,RCM,€938K,1
8178,W. Francis,27,Costa Rica,67,67,Seattle Sounders FC,€625K,€3K,1.0,2.0,2.0,High/ Low,No,LB,€938K,1
8179,B. Vătăjelu,25,Romania,67,70,Sparta Praha,€950K,€1K,1.0,2.0,3.0,High/ Medium,No,LM,€2.2M,1
8180,M. Bani,24,Italy,67,72,Chievo Verona,€875K,€5K,1.0,2.0,2.0,Medium/ High,No,RCB,€1.6M,1
8181,N. Butzen,25,Germany,67,69,1. FC Magdeburg,€925K,€5K,1.0,4.0,2.0,High/ High,No,RM,€1.5M,1
8183,E. Trejo,28,Mexico,67,67,Querétaro,€750K,€4K,1.0,3.0,3.0,Medium/ Medium,No,CM,€1.3M,1
8184,T. Eaves,26,England,67,68,Gillingham,€900K,€4K,1.0,4.0,2.0,High/ High,No,RS,€1.6M,1
8186,Pol García,23,Spain,67,73,Sint-Truidense VV,€900K,€4K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€1.5M,1
8187,F. Escobar,23,Argentina,67,74,Atlanta United,€900K,€2K,1.0,3.0,2.0,Medium/ High,No,RB,€1.5M,1
8189,C. Cambon,31,France,67,67,US Orléans Loiret Football,€525K,€2K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€919K,1
8190,A. Tembeng,26,Cameroon,67,70,CD Tondela,€800K,€2K,1.0,3.0,2.0,Medium/ Medium,No,CDM,€1.7M,1
8191,A. Gomes,17,England,67,87,Manchester United,€1.5M,€15K,1.0,4.0,4.0,Medium/ Medium,Yes,CAM,€4.3M,1
8192,Estevãtinho,26,Brazil,67,67,Fluminense,€825K,€9K,1.0,3.0,3.0,Medium/ Low,No,CAM,€1.6M,1
8193,S. Lex,28,Germany,67,67,TSV 1860 München,€775K,€3K,1.0,4.0,3.0,High/ Low,No,RW,€1.1M,1
8194,Bernabé,25,Spain,67,73,Gimnàstic de Tarragona,€750K,€2K,1.0,3.0,1.0,Medium/ Medium,No,GK,€1.4M,1
8195,K. Matsubara,25,Japan,67,72,Yokohama F. Marinos,€850K,€2K,1.0,3.0,3.0,Medium/ High,No,RB,€1.1M,1
8197,S. Guri,24,Albania,67,71,KV Oostende,€1M,€5K,1.0,3.0,2.0,High/ Low,No,ST,€1.6M,1
8198,C. Albanis,23,Greece,67,73,AEK Athens,€1M,€1K,1.0,3.0,3.0,High/ Low,No,LM,€2.5M,1
8199,F. Holthaus,23,Germany,67,75,FC Energie Cottbus,€950K,€1K,1.0,2.0,3.0,High/ High,No,LWB,€1.6M,1
8200,L. da Silva Lopes,19,Portugal,67,79,Wigan Athletic,€1.3M,€8K,1.0,3.0,3.0,High/ Medium,No,RM,€2.8M,1
8201,S. MacDonald,30,Wales,67,67,Wigan Athletic,€575K,€16K,1.0,3.0,3.0,Medium/ High,Yes,CDM,€1.1M,1
8202,M. Reynolds,31,Scotland,67,67,Aberdeen,€525K,€3K,1.0,3.0,2.0,Low/ High,No,CB,€919K,1
8203,M. Janota,27,Poland,67,67,Arka Gdynia,€800K,€2K,1.0,3.0,3.0,Medium/ Medium,No,CAM,€1.1M,1
8204,Piao Cheng,28,China PR,67,67,Beijing Sinobo Guoan FC,€750K,€7K,1.0,3.0,3.0,Medium/ Medium,No,RCM,€1.7M,1
8205,M. McNulty,25,Scotland,67,69,Reading,€950K,€12K,1.0,3.0,2.0,High/ Medium,No,ST,€1.9M,1
8206,Alan Schons,25,Brazil,67,70,Moreirense FC,€950K,€2K,1.0,3.0,3.0,Medium/ Medium,No,CM,€2.1M,1
8207,L. Heredia,21,Argentina,67,75,Club Atlético Colón,€1.1M,€4K,1.0,4.0,3.0,High/ Medium,No,RW,€1.9M,1
8208,T. Elliott,27,England,67,67,Millwall,€825K,€6K,1.0,3.0,2.0,High/ Medium,No,ST,€1.6M,1
8209,R. Lundström,28,Sweden,67,67,AIK,€600K,€3K,1.0,4.0,2.0,High/ Medium,No,RWB,€780K,1
8210,S. Ganz,24,Italy,67,72,Ascoli,€1M,€2K,1.0,2.0,2.0,High/ Low,No,ST,€1.7M,1
8211,A. El Kaabi,25,Morocco,67,71,Hebei China Fortune FC,€1M,€6K,1.0,2.0,2.0,High/ Medium,No,ST,€2.2M,1
8212,P. Testroet,27,Germany,67,67,FC Erzgebirge Aue,€825K,€3K,1.0,4.0,3.0,Medium/ Medium,No,LS,€1.3M,1
8213,S. Benyamina,28,Germany,67,67,Pogoń Szczecin,€800K,€3K,1.0,3.0,3.0,High/ Medium,No,ST,€1.1M,1
8214,C. Sepúlveda,26,Chile,67,72,CD Huachipato,€850K,€2K,1.0,3.0,2.0,Medium/ High,No,LCM,€1.2M,1
8215,E. Assifuah,24,Ghana,67,70,Le Havre AC,€975K,€3K,1.0,5.0,3.0,High/ Medium,No,ST,€1.8M,1
8216,L. Robles,31,Mexico,67,67,Puebla FC,€525K,€3K,1.0,3.0,2.0,Medium/ High,No,CM,€893K,1
8217,V. N'Simba,24,DR Congo,67,70,Clermont Foot 63,€800K,€2K,1.0,3.0,3.0,High/ High,No,LB,€1.5M,1
8218,C. Handke,29,Germany,67,67,1. FC Magdeburg,€600K,€5K,1.0,3.0,2.0,Medium/ Medium,No,CB,€930K,1
8219,S. Córdova,20,Venezuela,67,78,FC Augsburg,€1.3M,€7K,1.0,2.0,3.0,Medium/ Medium,No,ST,€2.5M,1
8220,K. Kratz,31,Germany,67,67,Atlanta United,€675K,€3K,1.0,5.0,3.0,Medium/ Medium,No,CAM,€1M,1
8222,Claude Gonçalves,24,Portugal,67,71,ESTAC Troyes,€850K,€3K,1.0,2.0,2.0,Medium/ Medium,No,CDM,€1.6M,1
8223,D. Swanson,31,Scotland,67,67,St. Johnstone FC,€675K,€3K,1.0,3.0,3.0,Medium/ Low,No,LM,€1.2M,1
8224,G. Trauner,26,Austria,67,72,LASK Linz,€850K,€4K,1.0,3.0,2.0,Medium/ Medium,No,CB,€1.3M,1
8225,Accioly,37,Brazil,67,67,Santa Clara,€100K,€2K,1.0,3.0,2.0,Low/ High,No,LCB,€210K,1
8226,G. Iñíguez,24,Argentina,67,72,Udinese,€1M,€8K,1.0,3.0,3.0,Medium/ Medium,No,CM,€1.9M,1
8227,D. Furlong,22,England,67,74,Queens Park Rangers,€900K,€3K,1.0,3.0,3.0,Medium/ Medium,No,RB,€1.9M,1
8228,J. Larsson,21,Sweden,67,77,IFK Norrköping,€1.3M,€2K,1.0,2.0,3.0,Medium/ High,No,ST,€1.8M,1
8229,Matheus Índio,22,Brazil,67,75,Boavista FC,€1.1M,€3K,1.0,3.0,3.0,High/ Medium,No,RM,€2.6M,1
8230,Guarrotxena,25,Spain,67,68,Pogoń Szczecin,€900K,€3K,1.0,3.0,3.0,High/ High,No,RM,€1.3M,1
8231,D. McGowan,26,Australia,67,68,Gangwon FC,€750K,€2K,1.0,2.0,2.0,Medium/ High,No,CB,€994K,1
8232,B. Sankoh,26,Guinea,67,70,Stade Malherbe Caen,€800K,€7K,1.0,3.0,2.0,Medium/ High,No,CDM,€1.7M,1
8233,G. Evans,30,England,67,67,Portsmouth,€725K,€4K,1.0,4.0,3.0,High/ High,No,CAM,€1.3M,1
8234,J. Gómez,27,Argentina,67,68,Unión Española,€700K,€2K,1.0,2.0,2.0,Medium/ Medium,No,RB,€998K,1
8235,A. Márquez,26,Chile,67,68,CD O'Higgins,€725K,€3K,1.0,2.0,3.0,High/ Medium,No,RB,€1M,1
8236,O. Čelůstka,29,Czech Republic,67,67,Antalyaspor,€575K,€6K,1.0,3.0,3.0,Medium/ Medium,Yes,RCB,€1.2M,1
8237,F. Öztorun,31,Turkey,67,67,Atiker Konyaspor,€500K,€6K,1.0,2.0,2.0,Medium/ Medium,No,LB,€1M,1
8238,C. Mafla,25,Colombia,67,71,Atlético Nacional,€825K,€2K,1.0,3.0,2.0,High/ Medium,No,LB,€1.2M,1
8240,Lucas Fernandes,20,Brazil,67,80,Portimonense SC,€1.5M,€3K,1.0,2.0,3.0,Medium/ Medium,No,CM,€4M,1
8241,Fernando Andrade,25,Brazil,67,72,Santa Clara,€1M,€2K,1.0,2.0,3.0,Medium/ Medium,No,RW,€2.2M,1
8242,T. Breukers,30,Netherlands,67,67,Heracles Almelo,€550K,€3K,1.0,4.0,2.0,High/ Medium,No,RB,€798K,1
8243,E. Salomonsson,29,Sweden,67,67,IFK Göteborg,€575K,€2K,1.0,2.0,2.0,High/ Medium,No,RWB,€719K,1
8244,A. Iacobucci,27,Italy,67,68,Frosinone,€600K,€4K,1.0,1.0,1.0,Medium/ Medium,No,GK,€1.1M,1
8245,P. Izzo,23,Australia,67,72,Adelaide United,€725K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€961K,1
8246,M. Farrona Pulido,25,Germany,67,69,VfL Osnabrück,€925K,€2K,1.0,5.0,3.0,Medium/ Low,No,LM,€1.4M,1
8247,S. Diarra,23,Mali,67,73,Racing Club de Lens,€1M,€3K,1.0,3.0,3.0,Medium/ Medium,No,RM,€2M,1
8248,Frederico Rendel,30,Brazil,67,67,Cruzeiro,€725K,€9K,1.0,2.0,3.0,High/ Medium,No,CAM,€1.4M,1
8249,R. Tait,28,Scotland,67,67,Motherwell,€600K,€3K,1.0,4.0,2.0,High/ High,No,LWB,€1.1M,1
8250,Y. Kurtuluş,32,Turkey,67,67,Antalyaspor,€450K,€6K,1.0,4.0,3.0,Medium/ Medium,No,RCM,€900K,1
8251,M. Starke,27,Namibia,67,68,FC Carl Zeiss Jena,€900K,€1K,1.0,3.0,3.0,Medium/ Medium,No,CF,€1.4M,1
8253,E. Tozlu,27,Turkey,67,67,Yeni Malatyaspor,€800K,€5K,1.0,3.0,3.0,Medium/ Low,No,LM,€1.6M,1
8254,Javi Flores,32,Spain,67,67,Elche CF,€575K,€3K,1.0,3.0,3.0,Medium/ Medium,No,LCM,€891K,1
8255,R. Cereceda,33,Chile,67,67,CD O'Higgins,€290K,€3K,1.0,4.0,2.0,High/ Low,No,LB,€392K,1
8256,E. Padella,29,Italy,67,67,Ascoli,€600K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LCB,€930K,1
8257,J. Onguéné,20,Cameroon,67,81,FC Red Bull Salzburg,€1.5M,€8K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€3.2M,1
8258,B. Bahn,25,Germany,67,69,Hallescher FC,€925K,€2K,1.0,3.0,3.0,High/ Medium,No,LDM,€1.4M,1
8259,D. Prokop,21,Austria,67,78,FK Austria Wien,€1.3M,€5K,1.0,3.0,4.0,Medium/ Medium,No,CAM,€2.2M,1
8260,N. Seufert,21,Germany,67,78,DSC Arminia Bielefeld,€1.3M,€4K,1.0,3.0,3.0,Medium/ Medium,No,CM,€2.3M,1
8261,S. Lobjanidze,23,Georgia,67,75,Randers FC,€1.1M,€4K,1.0,4.0,3.0,High/ Medium,No,LM,€1.6M,1
8262,J. Miño,30,Argentina,67,67,Deportes Iquique,€575K,€1K,1.0,3.0,2.0,Medium/ High,No,LDM,€776K,1
8263,M. Ullmann,22,Austria,67,76,LASK Linz,€1M,€3K,1.0,4.0,2.0,Medium/ Medium,No,LM,€1.7M,1
8264,M. Mandorlini,29,Italy,67,67,Padova,€725K,€2K,1.0,3.0,3.0,Medium/ Medium,No,CM,€1.1M,1
8266,J. Fortes,29,Cape Verde,67,67,Excelsior,€575K,€3K,1.0,2.0,2.0,Medium/ Medium,No,RB,€834K,1
8267,G. Mastinu,26,Italy,67,68,Spezia,€900K,€2K,1.0,2.0,3.0,High/ Medium,No,CAM,€1.5M,1
8268,Alex Doneiro,30,Brazil,67,67,Atlético Mineiro,€725K,€11K,1.0,3.0,3.0,Medium/ Low,No,CAM,€1.4M,1
8269,Miguel Oliveira,24,Portugal,67,71,Vitória Guimarães,€700K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€1.5M,1
8271,Jang Yun Ho,21,Korea Republic,67,74,Jeonbuk Hyundai Motors,€1.1M,€3K,1.0,3.0,2.0,High/ High,No,CM,€1.6M,1
8272,F. Beijmo,20,Sweden,67,79,SV Werder Bremen,€1.2M,€6K,1.0,3.0,2.0,High/ Medium,No,RB,€2.3M,1
8274,Park Jong Woo,29,Korea Republic,67,67,Suwon Samsung Bluewings,€725K,€3K,1.0,3.0,3.0,Medium/ Medium,No,CM,€906K,1
8275,E. Lieftink,24,Netherlands,67,72,Willem II,€1M,€3K,1.0,2.0,2.0,High/ High,No,CM,€1.5M,1
8276,Diego Aguirre,27,Spain,67,67,Real Zaragoza,€800K,€4K,1.0,3.0,3.0,Medium/ Medium,No,LM,€1.3M,1
8277,Gustavo Pastinho,26,Brazil,67,67,Internacional,€825K,€10K,1.0,3.0,3.0,Medium/ Medium,No,ST,€1.6M,1
8279,F. Kadioglu,18,Netherlands,67,79,Fenerbahçe SK,€1.3M,€9K,1.0,3.0,3.0,Medium/ Medium,No,CAM,€2.6M,1
8280,Alex López,21,Spain,67,75,RCD Espanyol,€1.1M,€6K,1.0,3.0,3.0,Medium/ Medium,No,CM,€2.6M,1
8281,D. Perkins,36,England,67,67,Rochdale,€240K,€2K,1.0,3.0,2.0,High/ High,No,CM,€420K,1
8282,J. Bendik,29,United States,67,69,Orlando City SC,€625K,€2K,1.0,3.0,1.0,Medium/ Medium,Yes,GK,€984K,1
8283,Varela,23,Spain,67,74,CF Rayo Majadahonda,€900K,€2K,1.0,3.0,3.0,Medium/ Medium,No,LM,€1.6M,1
8284,Oriol Busquets,19,Spain,67,82,FC Barcelona,€1.5M,€14K,1.0,3.0,3.0,Medium/ Medium,No,CDM,€4M,1
8285,Pipa,20,Spain,67,75,RCD Espanyol,€975K,€6K,1.0,3.0,2.0,Medium/ Medium,No,RB,€2.2M,1
8286,Pardo,30,Spain,67,67,Extremadura UD,€575K,€3K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€891K,1
8287,T. Lam,24,Finland,67,70,PEC Zwolle,€825K,€3K,1.0,4.0,2.0,Medium/ Medium,No,LCM,€1.3M,1
8288,J. Rodon,20,Wales,67,76,Swansea City,€1M,€6K,1.0,3.0,2.0,Medium/ High,Yes,LCB,€2.2M,1
8289,Abel Ruiz,18,Spain,67,83,FC Barcelona,€1.6M,€21K,1.0,3.0,3.0,Medium/ Medium,No,ST,€4.2M,1
8290,J. Attinella,29,United States,67,68,Portland Timbers,€600K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€945K,1
8291,A. Mendoza,24,Mexico,67,71,U.N.A.M.,€825K,€6K,1.0,2.0,3.0,Low/ High,No,LB,€1.5M,1
8292,P. Zinckernagel,23,Denmark,67,73,FK Bodø/Glimt,€1M,€2K,1.0,2.0,3.0,Medium/ Medium,No,RW,€1.5M,1
8293,E. Güral,29,Turkey,67,67,Alanyaspor,€750K,€5K,1.0,3.0,3.0,Medium/ Low,No,RM,€1.5M,1
8295,E. Zhegrova,19,Kosovo,67,80,KRC Genk,€1.4M,€3K,1.0,3.0,3.0,Medium/ Low,No,RM,€3M,1
8297,E. Bakker,28,Netherlands,67,67,De Graafschap,€750K,€3K,1.0,3.0,3.0,Medium/ Medium,No,RCM,€1.1M,1
8298,G. Kastaneer,22,Curacao,67,76,NAC Breda,€1.2M,€3K,1.0,3.0,3.0,Medium/ Low,No,LM,€1.9M,1
8299,R. Rubin,22,United States,67,74,Club Tijuana,€1.1M,€7K,1.0,3.0,3.0,High/ Medium,No,ST,€2.1M,1
8300,F. Altamirano,22,Argentina,67,79,Club Atlético Banfield,€1.1M,€3K,1.0,3.0,1.0,Medium/ Medium,No,GK,€1.8M,1
8301,M. Wanitzek,25,Germany,67,70,Karlsruher SC,€950K,€3K,1.0,3.0,3.0,Medium/ Medium,No,LCM,€1.4M,1
8302,H. Fujiharu,29,Japan,67,67,Gamba Osaka,€575K,€4K,1.0,3.0,2.0,Medium/ Medium,Yes,LB,€719K,1
8303,C. Colmán,24,Paraguay,67,73,FC Dallas,€1.1M,€3K,1.0,3.0,3.0,High/ Medium,No,ST,€1.8M,1
8304,K. Kuchaev,20,Russia,67,77,PFC CSKA Moscow,€1.2M,€1K,1.0,4.0,3.0,Medium/ Medium,No,CAM,€3M,1
8305,J. Shonga,21,Zambia,67,73,Orlando Pirates,€1.1M,€1K,1.0,3.0,3.0,High/ Medium,No,ST,€2.5M,1
8306,S. Sararer,28,Turkey,67,67,Karlsruher SC,€775K,€3K,1.0,4.0,3.0,Medium/ Low,No,LM,€1.1M,1
8307,M. Grimes,22,England,67,73,Swansea City,€1M,€8K,1.0,5.0,3.0,Medium/ Medium,Yes,LB,€2.2M,1
8308,G. Kamara,22,Finland,67,75,Dundee FC,€1.1M,€3K,1.0,4.0,3.0,Medium/ Medium,No,RCM,€2.2M,1
8309,J. Salas,24,Mexico,67,71,Cruz Azul,€975K,€7K,1.0,3.0,3.0,Medium/ Medium,No,CM,€1.7M,1
8311,G. Baldock,25,England,67,70,Sheffield United,€800K,€4K,1.0,3.0,3.0,High/ Medium,No,RWB,€1.6M,1
8312,Y. Nakayama,21,Japan,67,74,Kashiwa Reysol,€925K,€3K,1.0,3.0,2.0,Medium/ High,No,LDM,€1.3M,1
8314,Nano,33,Spain,67,67,UD Almería,€290K,€3K,1.0,3.0,3.0,High/ Medium,No,LB,€450K,1
8315,X. Mlambo,27,South Africa,67,68,Orlando Pirates,€850K,€1K,1.0,3.0,3.0,Medium/ Medium,No,CM,€1.9M,1
